file	vowel	utterance	word	translation	speaker	f0	f1	f2	f3	f1_b	f2_b	f3_b	duration	step_time
2018_07_D11_dentals	а	2	мза	лампа	d11	196.91427819630886	904.1528448969596	1786.6694110341982	2079.7760090599536	7.92919609958481	12.150885653013255	13.158325553523968	186.946473069928	3.76593780372098
2018_07_D11_dentals	а	2	мза	лампа	d11	NA	NA	NA	NA	NA	NA	NA	186.946473069928	3.77593780372098
2018_07_D11_dentals	а	2	мза	лампа	d11	NA	NA	NA	NA	NA	NA	NA	186.946473069928	3.78593780372098
2018_07_D11_dentals	а	3	мза	лампа	d11	NA	NA	NA	NA	NA	NA	NA	137.54610971984198	5.07474591758967
2018_07_D11_dentals	а	3	мза	лампа	d11	NA	NA	NA	NA	NA	NA	NA	137.54610971984198	5.08474591758967
2018_07_D11_dentals	а	3	мза	лампа	d11	188.14324024283076	NA	NA	NA	NA	NA	NA	137.54610971984198	5.09474591758967
2018_07_D11_dentals	а	3	мза	лампа	d11	186.62949623788737	624.8722720080857	1858.7784462372306	3122.047570311114	5.97589368965079	12.41174904330181	15.911579706746018	137.54610971984198	5.10474591758967
2018_07_D11_dentals	а	3	мза	лампа	d11	182.66913345271755	737.7616730829772	1873.3469514171538	3088.3651302397097	6.81355996996899	12.463338840934718	15.837085027021494	137.54610971984198	5.11474591758967
2018_07_D11_dentals	а	3	мза	лампа	d11	177.69003078956135	783.47697383357945	1886.4907048054822	2904.7059201006923	7.135750852792891	12.509612758932924	15.417832679267878	137.54610971984198	5.12474591758967
2018_07_D11_dentals	а	3	мза	лампа	d11	172.6205903166226	821.5020393491785	1884.1033943474245	2939.2158863109203	7.392374875169133	12.501201407513959	15.498556338280036	137.54610971984198	5.13474591758967
2018_07_D11_dentals	а	3	мза	лампа	d11	167.06326107593384	901.7130803389691	1851.7235790424143	2957.3328836408336	7.9137027124536115	12.386563660445425	15.540550194030613	137.54610971984198	5.14474591758967
2018_07_D11_dentals	а	3	мза	лампа	d11	160.2801585390635	921.9776044637345	1834.0164135767732	2909.2623222123316	8.040512170490391	12.323198287707655	15.428473895695092	137.54610971984198	5.15474591758967
2018_07_D11_dentals	а	3	мза	лампа	d11	NA	910.8922274275195	1819.8348974836745	2884.512506314679	7.971456752444229	12.271991912820312	15.370218256682863	137.54610971984198	5.16474591758967
2018_07_D11_dentals	а	3	мза	лампа	d11	NA	921.7702116592288	1820.040543770844	2912.177616325563	8.039234791196977	12.272749083185985	15.435414676883687	137.54610971984198	5.17474591758967
2018_07_D11_dentals	а	3	мза	лампа	d11	NA	934.1351355505503	1823.2392439344092	2909.515012010831	8.115498322908287	12.284290052953109	15.429081685081705	137.54610971984198	5.18474591758967
2018_07_D11_dentals	а	3	мза	лампа	d11	NA	NA	NA	NA	NA	NA	NA	137.54610971984198	5.19474591758967
2018_07_D11_dentals	а	3	мза	лампа	d11	NA	NA	NA	NA	NA	NA	NA	137.54610971984198	5.20474591758967
2018_07_D11_dentals	а	cf	мза	лампа	d11	NA	NA	NA	NA	NA	NA	NA	178.228761890501	6.89487964478973
2018_07_D11_dentals	а	cf	мза	лампа	d11	NA	NA	NA	NA	NA	NA	NA	178.228761890501	6.90487964478973
2018_07_D11_dentals	а	cf	мза	лампа	d11	186.4156175293959	NA	NA	NA	NA	NA	NA	178.228761890501	6.91487964478973
2018_07_D11_dentals	а	cf	мза	лампа	d11	188.95570050092243	778.2757596656057	1638.441740789148	1743.0573008007377	7.099596819113834	11.584140972302265	11.98855782603562	178.228761890501	6.92487964478973
2018_07_D11_dentals	а	cf	мза	лампа	d11	194.7631683999646	799.9190239038247	1497.3595420927365	1794.9095758169474	7.2480182648296765	11.002074217162576	12.18114029746719	178.228761890501	6.93487964478973
2018_07_D11_dentals	а	cf	мза	лампа	d11	201.8249570670841	823.3470188016242	1495.479450947056	1836.9946434707765	7.405764859564046	10.994002435699592	12.333634965048619	178.228761890501	6.94487964478973
2018_07_D11_dentals	а	cf	мза	лампа	d11	209.74996816486538	822.4773368037896	1531.3327447351053	1825.5094274139128	7.399833774966372	11.146310766867346	12.292355912717685	178.228761890501	6.95487964478973
2018_07_D11_dentals	а	cf	мза	лампа	d11	219.75004479294972	784.3680403833317	1487.3653635833714	1812.2512023198267	7.141768648747943	10.959016221627163	12.244480190995997	178.228761890501	6.96487964478973
2018_07_D11_dentals	а	cf	мза	лампа	d11	231.35135710066075	777.0859852930328	1601.866025933363	1766.3498793375425	7.091649726972813	11.43426157615628	12.075195364595453	178.228761890501	6.97487964478973
2018_07_D11_dentals	а	cf	мза	лампа	d11	242.23659183020888	808.1670192615832	1492.8278008548684	1730.7382086400878	7.303877426754074	10.875444420761648	11.942022921099248	178.228761890501	6.98487964478973
2018_07_D11_dentals	а	cf	мза	лампа	d11	NA	826.7543887776153	1295.7010790829377	1776.4844033705165	7.4285144974180985	9.960138990046271	12.112996327276878	178.228761890501	6.99487964478973
2018_07_D11_dentals	а	cf	мза	лампа	d11	NA	874.4810081260069	1376.5185575055134	1809.497559567237	7.740053248462758	10.465229746079473	12.234356901918344	178.228761890501	7.00487964478973
2018_07_D11_dentals	а	cf	мза	лампа	d11	NA	1018.4666058096427	1469.8085810251032	1799.8574388216684	8.617104649350939	10.882589990931072	12.199249813928441	178.228761890501	7.01487964478973
2018_07_D11_dentals	а	cf	мза	лампа	d11	NA	1162.9601621823626	1813.8429530652568	3272.848496551019	9.415484337529577	12.250244582905452	16.23443946173247	178.228761890501	7.02487964478973
2018_07_D11_dentals	а	cf	мза	лампа	d11	158.22263300547712	703.4076645607789	1245.5254435075628	1854.4052453058207	6.5622310111844	9.838091912812736	12.395934814358911	178.228761890501	7.03487964478973
2018_07_D11_dentals	а	cf	мза	лампа	d11	161.76850260483442	777.1325660826377	1370.8978755811215	1929.1981903170167	7.090552637977547	10.436473945017394	12.657649366633157	178.228761890501	7.04487964478973
2018_07_D11_dentals	а	cf	мза	лампа	d11	NA	NA	NA	NA	NA	NA	NA	178.228761890501	7.05487964478973
2018_07_D11_dentals	а	cf	мза	лампа	d11	NA	NA	NA	NA	NA	NA	NA	178.228761890501	7.06487964478973
2018_07_D11_dentals	ы	1	мзы	луна	d11	NA	NA	NA	NA	NA	NA	NA	116.236149059024	10.3687230794871
2018_07_D11_dentals	ы	1	мзы	луна	d11	NA	NA	NA	NA	NA	NA	NA	116.236149059024	10.3787230794871
2018_07_D11_dentals	ы	1	мзы	луна	d11	162.52935631709224	NA	NA	NA	NA	NA	NA	116.236149059024	10.3887230794871
2018_07_D11_dentals	ы	1	мзы	луна	d11	165.12094125583394	490.23796885057504	1934.1887445298653	2688.471214748225	4.8755214434706575	12.675049478078424	14.883968562079387	116.236149059024	10.3987230794871
2018_07_D11_dentals	ы	1	мзы	луна	d11	169.37695108016928	504.11592390293777	1951.9547719656991	2559.3972953700318	4.994290117280768	12.735776121701868	14.548489601409367	116.236149059024	10.4087230794871
2018_07_D11_dentals	ы	1	мзы	луна	d11	174.68366776413842	515.2351192661955	1939.1034368245187	2995.747084288577	5.088508611788095	12.691906929385043	15.62848281739243	116.236149059024	10.4187230794871
2018_07_D11_dentals	ы	1	мзы	луна	d11	178.4948320169836	526.8270916850796	1949.464669193099	2918.557412854902	5.185895265132331	12.727258343709487	15.441057962056169	116.236149059024	10.4287230794871
2018_07_D11_dentals	ы	1	мзы	луна	d11	185.75146353775628	541.7827869908594	1957.5164437511628	2543.361601573934	5.310335331199976	12.75467745243484	14.512474006104975	116.236149059024	10.4387230794871
2018_07_D11_dentals	ы	1	мзы	луна	d11	194.7968630894259	562.9230714367185	1950.8651259270214	2696.70610319303	5.483529413438253	12.731962612306607	14.91053767499999	116.236149059024	10.4487230794871
2018_07_D11_dentals	ы	1	мзы	луна	d11	205.61414146197103	603.0961510693938	1983.9998488983736	2492.6118526940536	5.805923918223517	12.844013114143237	14.376905832327477	116.236149059024	10.4587230794871
2018_07_D11_dentals	ы	1	мзы	луна	d11	NA	NA	NA	NA	NA	NA	NA	116.236149059024	10.4687230794871
2018_07_D11_dentals	ы	1	мзы	луна	d11	NA	NA	NA	NA	NA	NA	NA	116.236149059024	10.4787230794871
2018_07_D11_dentals	ы	2	мзы	луна	d11	NA	NA	NA	NA	NA	NA	NA	137.546109719844	11.9225348869401
2018_07_D11_dentals	ы	2	мзы	луна	d11	NA	NA	NA	NA	NA	NA	NA	137.546109719844	11.9325348869401
2018_07_D11_dentals	ы	2	мзы	луна	d11	162.31767268999496	NA	NA	NA	NA	NA	NA	137.546109719844	11.9425348869401
2018_07_D11_dentals	ы	2	мзы	луна	d11	164.44385992072833	498.65097106170714	1852.0005027973455	2916.5006481415326	4.947689114296255	12.387584391196846	15.445534683840519	137.546109719844	11.9525348869401
2018_07_D11_dentals	ы	2	мзы	луна	d11	167.74406672165975	506.2114311256987	1839.142530674058	2950.6435175385614	5.012104254118959	12.341614955926671	15.524680130952671	137.546109719844	11.9625348869401
2018_07_D11_dentals	ы	2	мзы	луна	d11	171.13807469645616	518.5858100262284	1848.6359107103535	3027.2861236625063	5.116778042784918	12.375606159873428	15.700493222925186	137.546109719844	11.9725348869401
2018_07_D11_dentals	ы	2	мзы	луна	d11	174.88210309448922	543.6072187559702	1866.4466509859287	2501.044820056533	5.325258950044061	12.438936878758351	14.296421348431963	137.546109719844	11.9825348869401
2018_07_D11_dentals	ы	2	мзы	луна	d11	180.1386190009767	569.3881590539389	1859.8885794312394	3062.0882348866767	5.536268841097553	12.415656842953991	15.778736340667225	137.546109719844	11.9925348869401
2018_07_D11_dentals	ы	2	мзы	луна	d11	187.28019745793395	598.196248537579	1852.8500254488827	3031.254585704966	5.766907717491969	12.390635828546326	15.709422874251343	137.546109719844	12.0025348869401
2018_07_D11_dentals	ы	2	мзы	луна	d11	195.36950803428525	624.4684102835877	1841.8892195835226	3066.2143303275343	5.973122108415262	12.351377125145762	15.78786627451069	137.546109719844	12.0125348869401
2018_07_D11_dentals	ы	2	мзы	луна	d11	203.44024786604692	640.6712501224648	1827.1369137423405	3097.7920742793135	6.098320610187407	12.29840794133473	15.858143861500992	137.546109719844	12.0225348869401
2018_07_D11_dentals	ы	2	мзы	луна	d11	210.90367011986575	646.7922003929496	1837.7404914512563	3128.246129713889	6.145157270163259	12.336573769124982	15.925178104023772	137.546109719844	12.0325348869401
2018_07_D11_dentals	ы	2	мзы	луна	d11	NA	NA	NA	NA	NA	NA	NA	137.546109719844	12.0425348869401
2018_07_D11_dentals	ы	2	мзы	луна	d11	NA	NA	NA	NA	NA	NA	NA	137.546109719844	12.0525348869401
2018_07_D11_dentals	ы	3	мзы	луна	d11	NA	NA	NA	NA	NA	NA	NA	104.612534153119	13.3434684625068
2018_07_D11_dentals	ы	3	мзы	луна	d11	NA	NA	NA	NA	NA	NA	NA	104.612534153119	13.3534684625068
2018_07_D11_dentals	ы	3	мзы	луна	d11	210.0927772124996	NA	NA	NA	NA	NA	NA	104.612534153119	13.3634684625068
2018_07_D11_dentals	ы	3	мзы	луна	d11	209.08145192926375	602.1864468994231	1831.1166977644211	3103.369963382839	5.797957265353254	12.312757972316586	15.870453611837897	104.612534153119	13.3734684625068
2018_07_D11_dentals	ы	3	мзы	луна	d11	207.01404159329283	629.7223456072751	1825.2915867446472	3107.077957836059	6.013987930470991	12.29174185565631	15.878646893837052	104.612534153119	13.3834684625068
2018_07_D11_dentals	ы	3	мзы	луна	d11	203.6633811547538	618.8840452164901	1813.0327242645023	3086.347080123078	5.929750943366636	12.247318269938203	15.83278689380479	104.612534153119	13.3934684625068
2018_07_D11_dentals	ы	3	мзы	луна	d11	197.7774065043334	601.5404653904274	1814.097540776499	3108.6129099383684	5.793626987910021	12.251160842847128	15.882015863362746	104.612534153119	13.4034684625068
2018_07_D11_dentals	ы	3	мзы	луна	d11	191.14430563676822	588.5646197887183	1821.4764606392464	3114.6169583897517	5.690501764657602	12.277946058434717	15.895252138544683	104.612534153119	13.4134684625068
2018_07_D11_dentals	ы	3	мзы	луна	d11	184.11059808838638	576.135789194344	1802.3774613280498	3132.9457380158897	5.590872162435269	12.208496442654825	15.935467313599506	104.612534153119	13.4234684625068
2018_07_D11_dentals	ы	3	мзы	луна	d11	NA	NA	NA	NA	NA	NA	NA	104.612534153119	13.4334684625068
2018_07_D11_dentals	ы	3	мзы	луна	d11	NA	NA	NA	NA	NA	NA	NA	104.612534153119	13.4434684625068
2018_07_D11_dentals	ы	cf	мзы	луна	d11	NA	NA	NA	NA	NA	NA	NA	91.0516500962331	15.6573466343096
2018_07_D11_dentals	ы	cf	мзы	луна	d11	NA	NA	NA	NA	NA	NA	NA	91.0516500962331	15.6673466343096
2018_07_D11_dentals	ы	cf	мзы	луна	d11	223.5576862600331	NA	NA	NA	NA	NA	NA	91.0516500962331	15.6773466343096
2018_07_D11_dentals	ы	cf	мзы	луна	d11	234.98242604380326	528.4684987567814	1765.6762490617286	3154.2166762107004	5.19920255123389	12.07317163740537	15.98185019053583	91.0516500962331	15.6873466343096
2018_07_D11_dentals	ы	cf	мзы	луна	d11	249.22450625843186	584.084207329937	1804.531228918005	3113.9979698193074	5.654367891762459	12.215855632320004	15.893778915677702	91.0516500962331	15.6973466343096
2018_07_D11_dentals	ы	cf	мзы	луна	d11	139.1550837572578	631.3388907220298	1907.4641530928861	3257.699341067923	6.026147756081168	12.582388742567069	16.20224244892682	91.0516500962331	15.7073466343096
2018_07_D11_dentals	ы	cf	мзы	луна	d11	139.38961030860054	627.0585518109076	1129.096336500004	1795.1821724479942	5.993238819555395	9.162539612173289	12.181692595575663	91.0516500962331	15.7173466343096
2018_07_D11_dentals	ы	cf	мзы	луна	d11	146.3531785499249	NA	NA	NA	NA	NA	NA	91.0516500962331	15.7273466343096
2018_07_D11_dentals	ы	cf	мзы	луна	d11	NA	NA	NA	NA	NA	NA	NA	91.0516500962331	15.7373466343096
2018_07_D11_dentals	ы	cf	мзы	луна	d11	NA	NA	NA	NA	NA	NA	NA	91.0516500962331	15.7473466343096
2018_07_D11_dentals	а	1	мца	огонь	d11	NA	NA	NA	NA	NA	NA	NA	110.424341606073	19.1808485411852
2018_07_D11_dentals	а	1	мца	огонь	d11	NA	NA	NA	NA	NA	NA	NA	110.424341606073	19.1908485411852
2018_07_D11_dentals	а	1	мца	огонь	d11	189.8573516767484	NA	NA	NA	NA	NA	NA	110.424341606073	19.2008485411852
2018_07_D11_dentals	а	1	мца	огонь	d11	186.84869210314275	871.2776860647289	1770.19422597146	2690.4129940242656	7.719515330954573	12.08977150346309	14.86534143421726	110.424341606073	19.2108485411852
2018_07_D11_dentals	а	1	мца	огонь	d11	182.9285244143162	932.4343382756548	1728.152793941501	2875.2623975820375	8.105097860879	11.93221421817552	15.347070913785988	110.424341606073	19.2208485411852
2018_07_D11_dentals	а	1	мца	огонь	d11	181.54258146906176	966.9710702315277	1686.0244078456433	2620.6063814340864	8.3150376651243	11.770705858632951	14.71603362317668	110.424341606073	19.2308485411852
2018_07_D11_dentals	а	1	мца	огонь	d11	181.25499736053882	974.8737214179595	1663.9140552401452	2663.4922383523813	8.362558823773618	11.684668065050472	14.826641844798221	110.424341606073	19.2408485411852
2018_07_D11_dentals	а	1	мца	огонь	d11	181.8411391713385	972.0917692430161	1666.855341265418	2743.0824928657794	8.345925331973648	11.69618271255871	15.0272540916411	110.424341606073	19.2508485411852
2018_07_D11_dentals	а	1	мца	огонь	d11	182.83809301292635	1004.3518690565356	1686.6563867378895	2784.040015377652	8.53607978306324	11.773191751432542	15.12809254223929	110.424341606073	19.2608485411852
2018_07_D11_dentals	а	1	мца	огонь	d11	183.08275266264744	NA	NA	NA	NA	NA	NA	110.424341606073	19.2708485411852
2018_07_D11_dentals	а	1	мца	огонь	d11	NA	NA	NA	NA	NA	NA	NA	110.424341606073	19.2808485411852
2018_07_D11_dentals	а	1	мца	огонь	d11	NA	NA	NA	NA	NA	NA	NA	110.424341606073	19.2908485411852
2018_07_D11_dentals	а	2	мца	огонь	d11	NA	NA	NA	NA	NA	NA	NA	108.487072455087	20.730158501846
2018_07_D11_dentals	а	2	мца	огонь	d11	NA	NA	NA	NA	NA	NA	NA	108.487072455087	20.740158501846
2018_07_D11_dentals	а	2	мца	огонь	d11	179.70464912063545	NA	NA	NA	NA	NA	NA	108.487072455087	20.750158501846
2018_07_D11_dentals	а	2	мца	огонь	d11	177.04240774873233	895.8005194824223	1719.9166050006672	2361.2643402272975	7.875648574821904	11.900893421745772	14.002989855242737	108.487072455087	20.760158501846
2018_07_D11_dentals	а	2	мца	огонь	d11	173.04291939658225	958.2484874736534	1730.6527893486486	2501.496795257073	8.262490344311253	11.941736996873201	14.390543810160478	108.487072455087	20.770158501846
2018_07_D11_dentals	а	2	мца	огонь	d11	170.1983096679742	985.3720745695207	1712.172494391281	2664.4430779706404	8.425031582183722	11.871354499983948	14.828142735904644	108.487072455087	20.780158501846
2018_07_D11_dentals	а	2	мца	огонь	d11	168.06502099353784	986.5172039382502	1673.9856067444769	2510.366571325775	8.431718757598508	11.72383968349925	14.365370872645059	108.487072455087	20.790158501846
2018_07_D11_dentals	а	2	мца	огонь	d11	166.60120031553186	970.5436614364683	1639.5370933408349	2001.5713213759273	8.33664430351811	11.588536914328346	12.901902570646207	108.487072455087	20.800158501846
2018_07_D11_dentals	а	2	мца	огонь	d11	165.18416189982707	1042.0072928410084	1672.1304059004526	2017.893313963387	8.752034867080512	11.716301569669762	12.93689533958	108.487072455087	20.810158501846
2018_07_D11_dentals	а	2	мца	огонь	d11	NA	NA	NA	NA	NA	NA	NA	108.487072455087	20.820158501846
2018_07_D11_dentals	а	2	мца	огонь	d11	NA	NA	NA	NA	NA	NA	NA	108.487072455087	20.830158501846
2018_07_D11_dentals	а	3	мца	огонь	d11	NA	NA	NA	NA	NA	NA	NA	135.608840568857	22.1643466943931
2018_07_D11_dentals	а	3	мца	огонь	d11	NA	NA	NA	NA	NA	NA	NA	135.608840568857	22.1743466943931
2018_07_D11_dentals	а	3	мца	огонь	d11	177.13386113529398	NA	NA	NA	NA	NA	NA	135.608840568857	22.1843466943931
2018_07_D11_dentals	а	3	мца	огонь	d11	170.12076464659015	951.8773368464635	1775.9853175404971	2296.1616949345657	8.223918809584609	12.111241197319078	13.67100369767211	135.608840568857	22.1943466943931
2018_07_D11_dentals	а	3	мца	огонь	d11	163.2192053505741	954.4918285742714	1726.7072378936941	2827.7768571089928	8.239928923091439	11.926766247145883	15.234630747670295	135.608840568857	22.2043466943931
2018_07_D11_dentals	а	3	мца	огонь	d11	156.71701052022135	953.1814506586426	1713.0358465283343	2826.2662692831263	8.231953486347987	11.874723823179043	15.230985489052047	135.608840568857	22.2143466943931
2018_07_D11_dentals	а	3	мца	огонь	d11	150.93717410688703	973.0058798873383	1725.6922071452607	2833.7767107553977	8.351400054616681	11.922923669497335	15.2490854635462	135.608840568857	22.2243466943931
2018_07_D11_dentals	а	3	мца	огонь	d11	145.87749067924	988.0899352306665	1739.875868488944	2863.629291937838	8.441142692098758	11.976519920530077	15.320571083421006	135.608840568857	22.2343466943931
2018_07_D11_dentals	а	3	мца	огонь	d11	141.15739738653565	982.4203164226697	1757.0132974879104	2857.8999188958855	8.40752878118172	12.040861828667797	15.30689984693144	135.608840568857	22.2443466943931
2018_07_D11_dentals	а	3	мца	огонь	d11	137.5350736566945	967.1119991825732	1745.9835790291281	2841.957191601505	8.31607272583885	11.999558259328168	15.26875170340628	135.608840568857	22.2543466943931
2018_07_D11_dentals	а	3	мца	огонь	d11	133.39539949464597	963.48408486732	1760.6200309041596	2864.7511517922117	8.294185269967628	12.054338079745461	15.322900359778155	135.608840568857	22.2643466943931
2018_07_D11_dentals	а	3	мца	огонь	d11	129.2798852334339	987.1457868353065	1768.5050436409585	2906.7971651438866	8.435586268897069	12.083705793179579	15.422782385852855	135.608840568857	22.2743466943931
2018_07_D11_dentals	а	3	мца	огонь	d11	NA	NA	NA	NA	NA	NA	NA	135.608840568857	22.2843466943931
2018_07_D11_dentals	а	3	мца	огонь	d11	NA	NA	NA	NA	NA	NA	NA	135.608840568857	22.2943466943931
2018_07_D11_dentals	а	cf	мца	огонь	d11	NA	NA	NA	NA	NA	NA	NA	91.0516500962331	23.818033040148
2018_07_D11_dentals	а	cf	мца	огонь	d11	NA	NA	NA	NA	NA	NA	NA	91.0516500962331	23.828033040148
2018_07_D11_dentals	а	cf	мца	огонь	d11	214.738234781182	NA	NA	NA	NA	NA	NA	91.0516500962331	23.838033040148
2018_07_D11_dentals	а	cf	мца	огонь	d11	220.21480640583155	987.4304252428951	1768.5580327847624	2975.1227032439447	8.437200036601157	12.083857993968545	15.581429527914688	91.0516500962331	23.848033040148
2018_07_D11_dentals	а	cf	мца	огонь	d11	228.82225099812823	977.3992472550867	1756.6321736579152	2932.760452740419	8.37763358197998	12.039465091603	15.482904027793147	91.0516500962331	23.858033040148
2018_07_D11_dentals	а	cf	мца	огонь	d11	237.59880831374878	950.4144068359451	1750.5335324006605	2859.239352673968	8.214940217593828	12.016629650152714	15.309900990383994	91.0516500962331	23.868033040148
2018_07_D11_dentals	а	cf	мца	огонь	d11	246.99007688613656	925.4614002726357	1727.2628215529785	2996.55709933178	8.062049222154801	11.928761456518014	15.630498715569978	91.0516500962331	23.878033040148
2018_07_D11_dentals	а	cf	мца	огонь	d11	NA	NA	NA	NA	NA	NA	NA	91.0516500962331	23.888033040148
2018_07_D11_dentals	а	cf	мца	огонь	d11	NA	NA	NA	NA	NA	NA	NA	91.0516500962331	23.898033040148
2018_07_D11_dentals	а	cf	мца	огонь	d11	NA	NA	NA	NA	NA	NA	NA	91.0516500962331	23.908033040148
2018_07_D11_dentals	ы	1	мцы	ложь	d11	NA	NA	NA	NA	NA	NA	NA	65.1261983784046	27.480604328360702
2018_07_D11_dentals	ы	1	мцы	ложь	d11	NA	NA	NA	NA	NA	NA	NA	65.1261983784046	27.4906043283607
2018_07_D11_dentals	ы	1	мцы	ложь	d11	215.51025621966912	NA	NA	NA	NA	NA	NA	65.1261983784046	27.5006043283607
2018_07_D11_dentals	ы	1	мцы	ложь	d11	212.38703523868648	594.3804491470264	1844.3446138978131	3052.3575898535764	5.736316500754228	12.360192847034135	15.756945408354477	65.1261983784046	27.5106043283607
2018_07_D11_dentals	ы	1	мцы	ложь	d11	208.33540344579745	618.4134957672871	1818.744364103499	3033.2080969516555	5.926138665506366	12.268052896815497	15.713870664035447	65.1261983784046	27.5206043283607
